150923198702171211,许德海,,19870217,54,2,1,13542211254,020-81001254,buu1254@163.com,1,小米1254,北京12541,020-83001254,研发部,开发人员,3,15.1254,13542211754,1,20.1254,许德海1254,
150923198009234050,袁越泽,,19800923,55,2,1,13542211255,020-81001255,buu1255@163.com,1,小米1255,北京12551,020-83001255,研发部,开发人员,3,15.1255,13542211755,1,20.1255,袁越泽1255,
150923198203282515,郑怡和,,19820328,56,2,1,13542211256,020-81001256,buu1256@163.com,1,小米1256,北京12561,020-83001256,研发部,开发人员,3,15.1256,13542211756,1,20.1256,郑怡和1256,
150923197409218311,窦晟睿,,19740921,57,2,1,13542211257,020-81001257,buu1257@163.com,1,小米1257,北京12571,020-83001257,研发部,开发人员,3,15.1257,13542211757,1,20.1257,窦晟睿1257,
150923198006162979,严高朗,,19800616,58,2,1,13542211258,020-81001258,buu1258@163.com,1,小米1258,北京12581,020-83001258,研发部,开发人员,3,15.1258,13542211758,1,20.1258,严高朗1258,
150923197808125155,孟熙泰,,19780812,59,2,1,13542211259,020-81001259,buu1259@163.com,1,小米1259,北京12591,020-83001259,研发部,开发人员,3,15.1259,13542211759,1,20.1259,孟熙泰1259,
150923198903263075,谢雄博,,19890326,60,2,1,13542211260,020-81001260,buu1260@163.com,1,小米1260,北京12601,020-83001260,研发部,开发人员,3,15.1260,13542211760,1,20.1260,谢雄博1260,
150923198005164016,元怡和,,19800516,61,2,1,13542211261,020-81001261,buu1261@163.com,1,小米1261,北京12611,020-83001261,研发部,开发人员,3,15.1261,13542211761,1,20.1261,元怡和1261,
150923197108265077,水高卓,,19710826,62,2,1,13542211262,020-81001262,buu1262@163.com,1,小米1262,北京12621,020-83001262,研发部,开发人员,3,15.1262,13542211762,1,20.1262,水高卓1262,
150923199003242839,方高俊,,19900324,63,2,1,13542211263,020-81001263,buu1263@163.com,1,小米1263,北京12631,020-83001263,研发部,开发人员,3,15.1263,13542211763,1,20.1263,方高俊1263,
150923197908259193,毕修杰,,19790825,64,2,1,13542211264,020-81001264,buu1264@163.com,1,小米1264,北京12641,020-83001264,研发部,开发人员,3,15.1264,13542211764,1,20.1264,毕修杰1264,
150923198205224116,康天佑,,19820522,65,2,1,13542211265,020-81001265,buu1265@163.com,1,小米1265,北京12651,020-83001265,研发部,开发人员,3,15.1265,13542211765,1,20.1265,康天佑1265,
150923198803272150,卞靖琪,,19880327,66,2,1,13542211266,020-81001266,buu1266@163.com,1,小米1266,北京12661,020-83001266,研发部,开发人员,3,15.1266,13542211766,1,20.1266,卞靖琪1266,
15092319890913619X,倪伟誉,,19890913,67,2,1,13542211267,020-81001267,buu1267@163.com,1,小米1267,北京12671,020-83001267,研发部,开发人员,3,15.1267,13542211767,1,20.1267,倪伟誉1267,
150923197006263556,毕晟睿,,19700626,68,2,1,13542211268,020-81001268,buu1268@163.com,1,小米1268,北京12681,020-83001268,研发部,开发人员,3,15.1268,13542211768,1,20.1268,毕晟睿1268,
150923198504276012,水俊朗,,19850427,69,2,1,13542211269,020-81001269,buu1269@163.com,1,小米1269,北京12691,020-83001269,研发部,开发人员,3,15.1269,13542211769,1,20.1269,水俊朗1269,
542325197702228417,岑天磊,,19770222,70,2,1,13542211270,020-81001270,buu1270@163.com,1,小米1270,北京12701,020-83001270,研发部,开发人员,3,15.1270,13542211770,1,20.1270,岑天磊1270,
54232519710224283X,范俊哲,,19710224,71,2,1,13542211271,020-81001271,buu1271@163.com,1,小米1271,北京12711,020-83001271,研发部,开发人员,3,15.1271,13542211771,1,20.1271,范俊哲1271,
542325197001279473,韦博超,,19700127,72,2,1,13542211272,020-81001272,buu1272@163.com,1,小米1272,北京12721,020-83001272,研发部,开发人员,3,15.1272,13542211772,1,20.1272,韦博超1272,
542325198709225491,王新荣,,19870922,73,2,1,13542211273,020-81001273,buu1273@163.com,1,小米1273,北京12731,020-83001273,研发部,开发人员,3,15.1273,13542211773,1,20.1273,王新荣1273,
542325198901261716,曹雄强,,19890126,74,2,1,13542211274,020-81001274,buu1274@163.com,1,小米1274,北京12741,020-83001274,研发部,开发人员,3,15.1274,13542211774,1,20.1274,曹雄强1274,
542325198105202272,曹欣欣,,19810520,75,2,1,13542211275,020-81001275,buu1275@163.com,1,小米1275,北京12751,020-83001275,研发部,开发人员,3,15.1275,13542211775,1,20.1275,曹欣欣1275,
54232519860516513X,花天佑,,19860516,76,2,1,13542211276,020-81001276,buu1276@163.com,1,小米1276,北京12761,020-83001276,研发部,开发人员,3,15.1276,13542211776,1,20.1276,花天佑1276,
542325197901242473,水伟诚,,19790124,77,2,1,13542211277,020-81001277,buu1277@163.com,1,小米1277,北京12771,020-83001277,研发部,开发人员,3,15.1277,13542211777,1,20.1277,水伟诚1277,
542325198803133294,金雄博,,19880313,78,2,1,13542211278,020-81001278,buu1278@163.com,1,小米1278,北京12781,020-83001278,研发部,开发人员,3,15.1278,13542211778,1,20.1278,金雄博1278,
542325197902229211,任新曦,,19790222,79,2,1,13542211279,020-81001279,buu1279@163.com,1,小米1279,北京12791,020-83001279,研发部,开发人员,3,15.1279,13542211779,1,20.1279,任新曦1279,
54232519900118705X,卫博文,,19900118,80,2,1,13542211280,020-81001280,buu1280@163.com,1,小米1280,北京12801,020-83001280,研发部,开发人员,3,15.1280,13542211780,1,20.1280,卫博文1280,
542325198503231933,孔怡悦,,19850323,81,2,1,13542211281,020-81001281,buu1281@163.com,1,小米1281,北京12811,020-83001281,研发部,开发人员,3,15.1281,13542211781,1,20.1281,孔怡悦1281,
542325197705107370,冯欣欣,,19770510,82,2,1,13542211282,020-81001282,buu1282@163.com,1,小米1282,北京12821,020-83001282,研发部,开发人员,3,15.1282,13542211782,1,20.1282,冯欣欣1282,
542325197107194275,罗心怡,,19710719,83,2,1,13542211283,020-81001283,buu1283@163.com,1,小米1283,北京12831,020-83001283,研发部,开发人员,3,15.1283,13542211783,1,20.1283,罗心怡1283,
542325198305267871,顾弘文,,19830526,84,2,1,13542211284,020-81001284,buu1284@163.com,1,小米1284,北京12841,020-83001284,研发部,开发人员,3,15.1284,13542211784,1,20.1284,顾弘文1284,
542325198804215654,元懿轩,,19880421,85,2,1,13542211285,020-81001285,buu1285@163.com,1,小米1285,北京12851,020-83001285,研发部,开发人员,3,15.1285,13542211785,1,20.1285,元懿轩1285,
542325197604288790,范明睿,,19760428,86,2,1,13542211286,020-81001286,buu1286@163.com,1,小米1286,北京12861,020-83001286,研发部,开发人员,3,15.1286,13542211786,1,20.1286,范明睿1286,
542325197803169110,廉立诚,,19780316,87,2,1,13542211287,020-81001287,buu1287@163.com,1,小米1287,北京12871,020-83001287,研发部,开发人员,3,15.1287,13542211787,1,20.1287,廉立诚1287,
532932197809203652,褚熙华,,19780920,88,2,1,13542211288,020-81001288,buu1288@163.com,1,小米1288,北京12881,020-83001288,研发部,开发人员,3,15.1288,13542211788,1,20.1288,褚熙华1288,
532932197901275253,沈绍辉,,19790127,89,2,1,13542211289,020-81001289,buu1289@163.com,1,小米1289,北京12891,020-83001289,研发部,开发人员,3,15.1289,13542211789,1,20.1289,沈绍辉1289,
532932197101106275,奚伟博,,19710110,90,2,1,13542211290,020-81001290,buu1290@163.com,1,小米1290,北京12901,020-83001290,研发部,开发人员,3,15.1290,13542211790,1,20.1290,奚伟博1290,
532932198309202471,柏俊哲,,19830920,91,2,1,13542211291,020-81001291,buu1291@163.com,1,小米1291,北京12911,020-83001291,研发部,开发人员,3,15.1291,13542211791,1,20.1291,柏俊哲1291,
532924197405114549,鲁智敏,0,97405114,922,1,,13542211292,020-81001292,buu1292@163.com,1,小米1292北京1292,1,020-83001292,研发部,开发人员,315.1292,,13542211792,1,20.1292,鲁智敏1292,
 53293219900127751,姜开霁,,21990012,93,2,1,13542211293,020-81001293,buu1293@163.com,1,小米1293,北京12931,020-83001293,研发部,开发人员,3,15.1293,13542211793,1,20.1293,姜开霁1293,
532932198503151057,花明远,,19850315,94,2,1,13542211294,020-81001294,buu1294@163.com,1,小米1294,北京12941,020-83001294,研发部,开发人员,3,15.1294,13542211794,1,20.1294,花明远1294,
532932197405107314,元伟宸,,19740510,95,2,1,13542211295,020-81001295,buu1295@163.com,1,小米1295,北京12951,020-83001295,研发部,开发人员,3,15.1295,13542211795,1,20.1295,元伟宸1295,
532932198501106471,平晟睿,,19850110,96,2,1,13542211296,020-81001296,buu1296@163.com,1,小米1296,北京12961,020-83001296,研发部,开发人员,3,15.1296,13542211796,1,20.1296,平晟睿1296,
532932197605249376,罗豪健,,19760524,97,2,1,13542211297,020-81001297,buu1297@163.com,1,小米1297,北京12971,020-83001297,研发部,开发人员,3,15.1297,13542211797,1,20.1297,罗豪健1297,
532932197405184774,吕高朗,,19740518,98,2,1,13542211298,020-81001298,buu1298@163.com,1,小米1298,北京12981,020-83001298,研发部,开发人员,3,15.1298,13542211798,1,20.1298,吕高朗1298,
532932199004217896,倪熙茂,,19900421,99,2,1,13542211299,020-81001299,buu1299@163.com,1,小米1299,北京12991,020-83001299,研发部,开发人员,3,15.1299,13542211799,1,20.1299,倪熙茂1299,
532932198809199651,蒋高俊,,19880919,00,2,1,13542211300,020-81001300,buu1300@163.com,1,小米1300,北京13001,020-83001300,研发部,开发人员,3,15.1300,13542211800,1,20.1300,蒋高俊1300,
532932197303136595,汤黎昕,,19730313,01,2,1,13542211301,020-81001301,buu1301@163.com,1,小米1301,北京13011,020-83001301,研发部,开发人员,3,15.1301,13542211801,1,20.1301,汤黎昕1301,
532932197707131678,孔欣欣,,19770713,02,2,1,13542211302,020-81001302,buu1302@163.com,1,小米1302,北京13021,020-83001302,研发部,开发人员,3,15.1302,13542211802,1,20.1302,孔欣欣1302,
532932198302267598,奚雅畅,,19830226,03,2,1,13542211303,020-81001303,buu1303@163.com,1,小米1303,北京13031,020-83001303,研发部,开发人员,3,15.1303,13542211803,1,20.1303,奚雅畅1303,
532932197606155195,蒋文杰,,19760615,04,2,1,13542211304,020-81001304,buu1304@163.com,1,小米1304,北京13041,020-83001304,研发部,开发人员,3,15.1304,13542211804,1,20.1304,蒋文杰1304,
532932198207105718,谢雄博,,19820710,05,2,1,13542211305,020-81001305,buu1305@163.com,1,小米1305,北京13051,020-83001305,研发部,开发人员,3,15.1305,13542211805,1,20.1305,谢雄博1305,
53293219880825855X,邬明旭,,19880825,06,2,1,13542211306,020-81001306,buu1306@163.com,1,小米1306,北京13061,020-83001306,研发部,开发人员,3,15.1306,13542211806,1,20.1306,邬明旭1306,
532929199009211196,毕高朗,,19900921,07,2,1,13542211307,020-81001307,buu1307@163.com,1,小米1307,北京13071,020-83001307,研发部,开发人员,3,15.1307,13542211807,1,20.1307,毕高朗1307,
532929198604246591,何澄邈,,19860424,08,2,1,13542211308,020-81001308,buu1308@163.com,1,小米1308,北京13081,020-83001308,研发部,开发人员,3,15.1308,13542211808,1,20.1308,何澄邈1308,
532929198002285796,费俊伟,,19800228,09,2,1,13542211309,020-81001309,buu1309@163.com,1,小米1309,北京13091,020-83001309,研发部,开发人员,3,15.1309,13542211809,1,20.1309,费俊伟1309,
53292919710717799X,康天磊,,19710717,10,2,1,13542211310,020-81001310,buu1310@163.com,1,小米1310,北京13101,020-83001310,研发部,开发人员,3,15.1310,13542211810,1,20.1310,康天磊1310,
532929197609198256,毕熙泰,,19760919,11,2,1,13542211311,020-81001311,buu1311@163.com,1,小米1311,北京13111,020-83001311,研发部,开发人员,3,15.1311,13542211811,1,20.1311,毕熙泰1311,
532929198104103711,葛嘉志,,19810410,12,2,1,13542211312,020-81001312,buu1312@163.com,1,小米1312,北京13121,020-83001312,研发部,开发人员,3,15.1312,13542211812,1,20.1312,葛嘉志1312,
532929197408287391,康宣朗,,19740828,13,2,1,13542211313,020-81001313,buu1313@163.com,1,小米1313,北京13131,020-83001313,研发部,开发人员,3,15.1313,13542211813,1,20.1313,康宣朗1313,
532929197706219397,郎越彬,,19770621,14,2,1,13542211314,020-81001314,buu1314@163.com,1,小米1314,北京13141,020-83001314,研发部,开发人员,3,15.1314,13542211814,1,20.1314,郎越彬1314,
532929197505182639,何熙运,,19750518,15,2,1,13542211315,020-81001315,buu1315@163.com,1,小米1315,北京13151,020-83001315,研发部,开发人员,3,15.1315,13542211815,1,20.1315,何熙运1315,
532929197009137695,皮明燦,,19700913,16,2,1,13542211316,020-81001316,buu1316@163.com,1,小米1316,北京13161,020-83001316,研发部,开发人员,3,15.1316,13542211816,1,20.1316,皮明燦1316,
53292919900812543X,倪淳雅,,19900812,17,2,1,13542211317,020-81001317,buu1317@163.com,1,小米1317,北京13171,020-83001317,研发部,开发人员,3,15.1317,13542211817,1,20.1317,倪淳雅1317,
532929198404208216,费俊朗,,19840420,18,2,1,13542211318,020-81001318,buu1318@163.com,1,小米1318,北京13181,020-83001318,研发部,开发人员,3,15.1318,13542211818,1,20.1318,费俊朗1318,
532929198103155990,金伟博,,19810315,19,2,1,13542211319,020-81001319,buu1319@163.com,1,小米1319,北京13191,020-83001319,研发部,开发人员,3,15.1319,13542211819,1,20.1319,金伟博1319,
53292919810417419X,史雄强,,19810417,20,2,1,13542211320,020-81001320,buu1320@163.com,1,小米1320,北京13201,020-83001320,研发部,开发人员,3,15.1320,13542211820,1,20.1320,史雄强1320,
532929199007238459,云懿轩,,19900723,21,2,1,13542211321,020-81001321,buu1321@163.com,1,小米1321,北京13211,020-83001321,研发部,开发人员,3,15.1321,13542211821,1,20.1321,云懿轩1321,
532929197803128075,吴天佑,,19780312,22,2,1,13542211322,020-81001322,buu1322@163.com,1,小米1322,北京13221,020-83001322,研发部,开发人员,3,15.1322,13542211822,1,20.1322,吴天佑1322,
532929198705123435,云德懋,,19870512,23,2,1,13542211323,020-81001323,buu1323@163.com,1,小米1323,北京13231,020-83001323,研发部,开发人员,3,15.1323,13542211823,1,20.1323,云德懋1323,
532929197202183335,杨怡和,,19720218,24,2,1,13542211324,020-81001324,buu1324@163.com,1,小米1324,北京13241,020-83001324,研发部,开发人员,3,15.1324,13542211824,1,20.1324,杨怡和1324,
65292919700825837X,葛俊伟,,19700825,25,2,1,13542211325,020-81001325,buu1325@163.com,1,小米1325,北京13251,020-83001325,研发部,开发人员,3,15.1325,13542211825,1,20.1325,葛俊伟1325,
652929198007221094,酆淳雅,,19800722,26,2,1,13542211326,020-81001326,buu1326@163.com,1,小米1326,北京13261,020-83001326,研发部,开发人员,3,15.1326,13542211826,1,20.1326,酆淳雅1326,
652929198008229653,元旭尧,,19800822,27,2,1,13542211327,020-81001327,buu1327@163.com,1,小米1327,北京13271,020-83001327,研发部,开发人员,3,15.1327,13542211827,1,20.1327,元旭尧1327,
652929197906276553,史浩皛,,19790627,28,2,1,13542211328,020-81001328,buu1328@163.com,1,小米1328,北京13281,020-83001328,研发部,开发人员,3,15.1328,13542211828,1,20.1328,史浩皛1328,
652929197503267097,凤浩皛,,19750326,29,2,1,13542211329,020-81001329,buu1329@163.com,1,小米1329,北京13291,020-83001329,研发部,开发人员,3,15.1329,13542211829,1,20.1329,凤浩皛1329,
652929199009164737,柏德辉,,19900916,30,2,1,13542211330,020-81001330,buu1330@163.com,1,小米1330,北京13301,020-83001330,研发部,开发人员,3,15.1330,13542211830,1,20.1330,柏德辉1330,
652929197503101134,潘博超,,19750310,31,2,1,13542211331,020-81001331,buu1331@163.com,1,小米1331,北京13311,020-83001331,研发部,开发人员,3,15.1331,13542211831,1,20.1331,潘博超1331,
652929198707127912,时越彬,,19870712,32,2,1,13542211332,020-81001332,buu1332@163.com,1,小米1332,北京13321,020-83001332,研发部,开发人员,3,15.1332,13542211832,1,20.1332,时越彬1332,
652929198801197298,安高卓,,19880119,33,2,1,13542211333,020-81001333,buu1333@163.com,1,小米1333,北京13331,020-83001333,研发部,开发人员,3,15.1333,13542211833,1,20.1333,安高卓1333,
652929198803288636,苗澄邈,,19880328,34,2,1,13542211334,020-81001334,buu1334@163.com,1,小米1334,北京13341,020-83001334,研发部,开发人员,3,15.1334,13542211834,1,20.1334,苗澄邈1334,
652929197004126097,谢嘉志,,19700412,35,2,1,13542211335,020-81001335,buu1335@163.com,1,小米1335,北京13351,020-83001335,研发部,开发人员,3,15.1335,13542211835,1,20.1335,谢嘉志1335,
652929198703193998,吴澄邈,,19870319,36,2,1,13542211336,020-81001336,buu1336@163.com,1,小米1336,北京13361,020-83001336,研发部,开发人员,3,15.1336,13542211836,1,20.1336,吴澄邈1336,
652929198705144794,毕宣展,,19870514,37,2,1,13542211337,020-81001337,buu1337@163.com,1,小米1337,北京13371,020-83001337,研发部,开发人员,3,15.1337,13542211837,1,20.1337,毕宣展1337,
652929197305228097,韦高朗,,19730522,38,2,1,13542211338,020-81001338,buu1338@163.com,1,小米1338,北京13381,020-83001338,研发部,开发人员,3,15.1338,13542211838,1,20.1338,韦高朗1338,
652929197802178035,贺立诚,,19780217,39,2,1,13542211339,020-81001339,buu1339@163.com,1,小米1339,北京13391,020-83001339,研发部,开发人员,3,15.1339,13542211839,1,20.1339,贺立诚1339,
652929197608202118,岑豪健,,19760820,40,2,1,13542211340,020-81001340,buu1340@163.com,1,小米1340,北京13401,020-83001340,研发部,开发人员,3,15.1340,13542211840,1,20.1340,岑豪健1340,
652929198506225612,罗健柏,,19850622,41,2,1,13542211341,020-81001341,buu1341@163.com,1,小米1341,北京13411,020-83001341,研发部,开发人员,3,15.1341,13542211841,1,20.1341,罗健柏1341,
652929198108187614,袁天磊,,19810818,42,2,1,13542211342,020-81001342,buu1342@163.com,1,小米1342,北京13421,020-83001342,研发部,开发人员,3,15.1342,13542211842,1,20.1342,袁天磊1342,
500232198309121772,平和泰,,19830912,43,2,1,13542211343,020-81001343,buu1343@163.com,1,小米1343,北京13431,020-83001343,研发部,开发人员,3,15.1343,13542211843,1,20.1343,平和泰1343,
500232198109254570,廉明远,,19810925,44,2,1,13542211344,020-81001344,buu1344@163.com,1,小米1344,北京13441,020-83001344,研发部,开发人员,3,15.1344,13542211844,1,20.1344,廉明远1344,
500232197601211375,柳文杰,,19760121,45,2,1,13542211345,020-81001345,buu1345@163.com,1,小米1345,北京13451,020-83001345,研发部,开发人员,3,15.1345,13542211845,1,20.1345,柳文杰1345,
500232198606202931,李熙茂,,19860620,46,2,1,13542211346,020-81001346,buu1346@163.com,1,小米1346,北京13461,020-83001346,研发部,开发人员,3,15.1346,13542211846,1,20.1346,李熙茂1346,
500232198907216237,范伟祺,,19890721,47,2,1,13542211347,020-81001347,buu1347@163.com,1,小米1347,北京13471,020-83001347,研发部,开发人员,3,15.1347,13542211847,1,20.1347,范伟祺1347,
50023219720417171X,钱泽洋,,19720417,48,2,1,13542211348,020-81001348,buu1348@163.com,1,小米1348,北京13481,020-83001348,研发部,开发人员,3,15.1348,13542211848,1,20.1348,钱泽洋1348,
500232198703193395,汤伟誉,,19870319,49,2,1,13542211349,020-81001349,buu1349@163.com,1,小米1349,北京13491,020-83001349,研发部,开发人员,3,15.1349,13542211849,1,20.1349,汤伟誉1349,
500232198407109072,水鑫鹏,,19840710,50,2,1,13542211350,020-81001350,buu1350@163.com,1,小米1350,北京13501,020-83001350,研发部,开发人员,3,15.1350,13542211850,1,20.1350,水鑫鹏1350,
500232197704216873,曹明睿,,19770421,51,2,1,13542211351,020-81001351,buu1351@163.com,1,小米1351,北京13511,020-83001351,研发部,开发人员,3,15.1351,13542211851,1,20.1351,曹明睿1351,
500232197802259551,苗熠彤,,19780225,52,2,1,13542211352,020-81001352,buu1352@163.com,1,小米1352,北京13521,020-83001352,研发部,开发人员,3,15.1352,13542211852,1,20.1352,苗熠彤1352,
500232198502218859,张熙茂,,19850221,53,2,1,13542211353,020-81001353,buu1353@163.com,1,小米1353,北京13531,020-83001353,研发部,开发人员,3,15.1353,13542211853,1,20.1353,张熙茂1353,
500232197105198597,岑伟诚,,19710519,54,2,1,13542211354,020-81001354,buu1354@163.com,1,小米1354,北京13541,020-83001354,研发部,开发人员,3,15.1354,13542211854,1,20.1354,岑伟诚1354,
500232197505226454,袁鸿涛,,19750522,55,2,1,13542211355,020-81001355,buu1355@163.com,1,小米1355,北京13551,020-83001355,研发部,开发人员,3,15.1355,13542211855,1,20.1355,袁鸿涛1355,
500232197001127110,葛怡怿,,19700112,56,2,1,13542211356,020-81001356,buu1356@163.com,1,小米1356,北京13561,020-83001356,研发部,开发人员,3,15.1356,13542211856,1,20.1356,葛怡怿1356,
500232197502261174,章泽洋,,19750226,57,2,1,13542211357,020-81001357,buu1357@163.com,1,小米1357,北京13571,020-83001357,研发部,开发人员,3,15.1357,13542211857,1,20.1357,章泽洋1357,
500232197704219230,葛建功,,19770421,58,2,1,13542211358,020-81001358,buu1358@163.com,1,小米1358,北京13581,020-83001358,研发部,开发人员,3,15.1358,13542211858,1,20.1358,葛建功1358,
500232198709153212,元豪健,,19870915,59,2,1,13542211359,020-81001359,buu1359@163.com,1,小米1359,北京13591,020-83001359,研发部,开发人员,3,15.1359,13542211859,1,20.1359,元豪健1359,
50023219850410859X,华怡怿,,19850410,60,2,1,13542211360,020-81001360,buu1360@163.com,1,小米1360,北京13601,020-83001360,研发部,开发人员,3,15.1360,13542211860,1,20.1360,华怡怿1360,
542323197003234858,唐俊智,,19700323,61,2,1,13542211361,020-81001361,buu1361@163.com,1,小米1361,北京13611,020-83001361,研发部,开发人员,3,15.1361,13542211861,1,20.1361,唐俊智1361,
542323198407208976,华伟宸,,19840720,62,2,1,13542211362,020-81001362,buu1362@163.com,1,小米1362,北京13621,020-83001362,研发部,开发人员,3,15.1362,13542211862,1,20.1362,华伟宸1362,
542323198206128670,孔怡宁,,19820612,63,2,1,13542211363,020-81001363,buu1363@163.com,1,小米1363,北京13631,020-83001363,研发部,开发人员,3,15.1363,13542211863,1,20.1363,孔怡宁1363,
542323197908189879,苏天佑,,19790818,64,2,1,13542211364,020-81001364,buu1364@163.com,1,小米1364,北京13641,020-83001364,研发部,开发人员,3,15.1364,13542211864,1,20.1364,苏天佑1364,
542323198207282952,鲍明远,,19820728,65,2,1,13542211365,020-81001365,buu1365@163.com,1,小米1365,北京13651,020-83001365,研发部,开发人员,3,15.1365,13542211865,1,20.1365,鲍明远1365,
542323197704208513,卜伟祺,,19770420,66,2,1,13542211366,020-81001366,buu1366@163.com,1,小米1366,北京13661,020-83001366,研发部,开发人员,3,15.1366,13542211866,1,20.1366,卜伟祺1366,
542323197505264379,水德海,,19750526,67,2,1,13542211367,020-81001367,buu1367@163.com,1,小米1367,北京13671,020-83001367,研发部,开发人员,3,15.1367,13542211867,1,20.1367,水德海1367,
542323198608285353,卫熙运,,19860828,68,2,1,13542211368,020-81001368,buu1368@163.com,1,小米1368,北京13681,020-83001368,研发部,开发人员,3,15.1368,13542211868,1,20.1368,卫熙运1368,
542323198001168396,孔开霁,,19800116,69,2,1,13542211369,020-81001369,buu1369@163.com,1,小米1369,北京13691,020-83001369,研发部,开发人员,3,15.1369,13542211869,1,20.1369,孔开霁1369,
542323197607273057,顾伟宸,,19760727,70,2,1,13542211370,020-81001370,buu1370@163.com,1,小米1370,北京13701,020-83001370,研发部,开发人员,3,15.1370,13542211870,1,20.1370,顾伟宸1370,
542323198103231210,花明诚,,19810323,71,2,1,13542211371,020-81001371,buu1371@163.com,1,小米1371,北京13711,020-83001371,研发部,开发人员,3,15.1371,13542211871,1,20.1371,花明诚1371,
542323198408207473,贺昊然,,19840820,72,2,1,13542211372,020-81001372,buu1372@163.com,1,小米1372,北京13721,020-83001372,研发部,开发人员,3,15.1372,13542211872,1,20.1372,贺昊然1372,
54232319700320101X,元晋鹏,,19700320,73,2,1,13542211373,020-81001373,buu1373@163.com,1,小米1373,北京13731,020-83001373,研发部,开发人员,3,15.1373,13542211873,1,20.1373,元晋鹏1373,
542323197002125633,汤绍辉,,19700212,74,2,1,13542211374,020-81001374,buu1374@163.com,1,小米1374,北京13741,020-83001374,研发部,开发人员,3,15.1374,13542211874,1,20.1374,汤绍辉1374,
542323197709162737,傅德茂,,19770916,75,2,1,13542211375,020-81001375,buu1375@163.com,1,小米1375,北京13751,020-83001375,研发部,开发人员,3,15.1375,13542211875,1,20.1375,傅德茂1375,
542323198104221372,吴欣欣,,19810422,76,2,1,13542211376,020-81001376,buu1376@163.com,1,小米1376,北京13761,020-83001376,研发部,开发人员,3,15.1376,13542211876,1,20.1376,吴欣欣1376,
542323198301156653,史淳雅,,19830115,77,2,1,13542211377,020-81001377,buu1377@163.com,1,小米1377,北京13771,020-83001377,研发部,开发人员,3,15.1377,13542211877,1,20.1377,史淳雅1377,
54232319830425331X,齐旭尧,,19830425,78,2,1,13542211378,020-81001378,buu1378@163.com,1,小米1378,北京13781,020-83001378,研发部,开发人员,3,15.1378,13542211878,1,20.1378,齐旭尧1378,
620200198905279177,李清怡,,19890527,79,2,1,13542211379,020-81001379,buu1379@163.com,1,小米1379,北京13791,020-83001379,研发部,开发人员,3,15.1379,13542211879,1,20.1379,李清怡1379,
620200198609202036,费鹏煊,,19860920,80,2,1,13542211380,020-81001380,buu1380@163.com,1,小米1380,北京13801,020-83001380,研发部,开发人员,3,15.1380,13542211880,1,20.1380,费鹏煊1380,
62020019820311479X,薛高俊,,19820311,81,2,1,13542211381,020-81001381,buu1381@163.com,1,小米1381,北京13811,020-83001381,研发部,开发人员,3,15.1381,13542211881,1,20.1381,薛高俊1381,
62020019820119997X,曹明煦,,19820119,82,2,1,13542211382,020-81001382,buu1382@163.com,1,小米1382,北京13821,020-83001382,研发部,开发人员,3,15.1382,13542211882,1,20.1382,曹明煦1382,
620200198804251394,柳伟祺,,19880425,83,2,1,13542211383,020-81001383,buu1383@163.com,1,小米1383,北京13831,020-83001383,研发部,开发人员,3,15.1383,13542211883,1,20.1383,柳伟祺1383,
620200198908266654,郎博文,,19890826,84,2,1,13542211384,020-81001384,buu1384@163.com,1,小米1384,北京13841,020-83001384,研发部,开发人员,3,15.1384,13542211884,1,20.1384,郎博文1384,
620200197209223511,戚雅畅,,19720922,85,2,1,13542211385,020-81001385,buu1385@163.com,1,小米1385,北京13851,020-83001385,研发部,开发人员,3,15.1385,13542211885,1,20.1385,戚雅畅1385,
620200197404135859,郎怡宁,,19740413,86,2,1,13542211386,020-81001386,buu1386@163.com,1,小米1386,北京13861,020-83001386,研发部,开发人员,3,15.1386,13542211886,1,20.1386,郎怡宁1386,
620200198604183913,邹高爽,,19860418,87,2,1,13542211387,020-81001387,buu1387@163.com,1,小米1387,北京13871,020-83001387,研发部,开发人员,3,15.1387,13542211887,1,20.1387,邹高爽1387,
620200198604123355,伍鹤轩,,19860412,88,2,1,13542211388,020-81001388,buu1388@163.com,1,小米1388,北京13881,020-83001388,研发部,开发人员,3,15.1388,13542211888,1,20.1388,伍鹤轩1388,
62020019800214583X,陈昊然,,19800214,89,2,1,13542211389,020-81001389,buu1389@163.com,1,小米1389,北京13891,020-83001389,研发部,开发人员,3,15.1389,13542211889,1,20.1389,陈昊然1389,
620200198506214173,乐博超,,19850621,90,2,1,13542211390,020-81001390,buu1390@163.com,1,小米1390,北京13901,020-83001390,研发部,开发人员,3,15.1390,13542211890,1,20.1390,乐博超1390,
620200197301108911,姜德海,,19730110,91,2,1,13542211391,020-81001391,buu1391@163.com,1,小米1391,北京13911,020-83001391,研发部,开发人员,3,15.1391,13542211891,1,20.1391,姜德海1391,
620200198003149058,倪俊智,,19800314,92,2,1,13542211392,020-81001392,buu1392@163.com,1,小米1392,北京13921,020-83001392,研发部,开发人员,3,15.1392,13542211892,1,20.1392,倪俊智1392,
620200197306269992,郝明煦,,19730626,93,2,1,13542211393,020-81001393,buu1393@163.com,1,小米1393,北京13931,020-83001393,研发部,开发人员,3,15.1393,13542211893,1,20.1393,郝明煦1393,
